detailedaddress,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,grade_13,prefecture_id,prefecture_name,county_id,county_name,township_id,township_name,addresslevel,id,name,road_id,road_name,village_id,village_name,block_id,block_name,building_id,building_name,unit_id,unit_name,floor_id,floor_name,door_id,door_name,名字,对错,描述,类型
杭州市淳安县千岛湖镇阳光路金色阳光39幢2单元5楼503室（集团高价值）,nan,杭州市,淳安县,千岛湖镇,,阳光路,,金色阳光\N,,39幢,2单元,5楼,503室（集团高价值）,2,杭州市,23,淳安县,144,千岛湖镇,7,106608828,503室（集团高价值）,17063,阳光路,28121157,金色阳光,\N,\N,47023768,39幢,47023738,2单元,47023743,5楼,106608828,503室（集团高价值）,郑涵睿,正确,,
杭州市淳安县千岛湖镇阳光路湖滨悦居10号9F901,nan,杭州市,淳安县,千岛湖镇,,阳光路,10号,\N湖滨悦居,,10号,,9F,\N901,2,杭州市,23,淳安县,144,千岛湖镇,7,114282040,901,17063,阳光路,\N,\N,114266567,湖滨悦居,114281963,10号,\N,\N,114282039,9F,114282040,901,郑涵睿,正确,,
杭州市淳安县汾口镇水南路194幢三单元305,nan,杭州市,淳安县,汾口镇,,水南路,,\N\N,,194幢305,,\N,305\N\N,2,杭州市,23,淳安县,133,汾口镇,4,8012512,194幢三单元305,2524269,水南路,\N,\N,\N,\N,8012512,194幢三单元305,\N,\N,\N,\N,\N,\N,郑涵睿,错误,building_name回填消失，单元消失,算法待优化
杭州市淳安县千岛湖镇排岭北路54-9号1F,nan,杭州市,淳安县,千岛湖镇,,排岭北路,,\N,,\N,,1F, ,2,杭州市,23,淳安县,144,千岛湖镇,6,76732093,1F,17068,排岭北路,76732092,54-9号,\N,\N,\N,\N,\N,\N,76732093,1F,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇阳光路金色阳光54幢1单元1201室,nan,杭州市,淳安县,千岛湖镇,,阳光路,,金色阳光\N,,54幢,1单元,\N,1201室,2,杭州市,23,淳安县,144,千岛湖镇,7,28546542,1201室,17063,阳光路,28121157,金色阳光,\N,\N,28121159,54幢,28546496,1单元,\N,\N,28546542,1201室,郑涵睿,正确,,
杭州市淳安县千岛湖镇开发路南苑社区101号1单元601室,nan,杭州市,淳安县,千岛湖镇,,开发路,101号,南苑社区\N,,101号,,\N,601室\N\N,2,杭州市,23,淳安县,144,千岛湖镇,4,8832435,101号1单元601室,140600,开发路,70150681,南苑社区,\N,\N,8832435,101号1单元601室,\N,\N,\N,\N,\N,\N,郑涵睿,错误,building_name回填错误且消失,算法待优化
杭州市淳安县文昌镇潭头村西阳新村66幢,nan,杭州市,淳安县,文昌镇,潭头村, ,,西阳新村 \N,,,,\N,\N\N,2,杭州市,23,淳安县,149,文昌镇,4,46742887,66幢,20197,潭头村,46742783,西阳新村,\N,\N,46742887,66幢,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县中洲镇樟村念柴坞村33号,nan,杭州市,淳安县,中洲镇,樟村, ,,念柴坞村 \N,,33号,,\N,\N\N,2,杭州市,23,淳安县,152,中洲镇,4,99763138,33号,8546315,樟村,99756968,念柴坞村,\N,\N,99763138,33号,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇丰家山路丰家山一区37幢2单元3楼303,nan,杭州市,淳安县,千岛湖镇,,丰家山路,,\N丰家山,1区,37幢,2单元,3楼,303,2,杭州市,23,淳安县,144,千岛湖镇,7,47268327,303,39239404,丰家山路,\N,\N,47260177,丰家山一区,47268253,37幢,47268300,2单元,47268326,3楼,47268327,303,郑涵睿,正确,,
杭州市淳安县千岛湖镇龙门路望江垄小区6幢11楼,nan,杭州市,淳安县,千岛湖镇,,龙门路,,望江垄小区 \N,,6幢,,11楼,\N\N,2,杭州市,23,淳安县,144,千岛湖镇,6,55102123,11楼,140602,龙门路,54528478,望江垄小区,\N,\N,55089818,6幢,\N,\N,55102123,11楼,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇滨江社区新安大街小区10号1单元,nan,杭州市,淳安县,千岛湖镇,滨江社区, ,,新安大街小区 \N,,10号,1单元,\N,\N,2,杭州市,23,淳安县,144,千岛湖镇,5,59813381,1单元,30526549,滨江社区,59787782,新安大街小区,\N,\N,59813350,10号,59813381,1单元,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县梓桐镇杜结线68号,nan,杭州市,淳安县,梓桐镇,,杜结线,68号,\N,,\N,,\N, ,2,杭州市,23,淳安县,153,梓桐镇,2,76954067,68号,39758833,杜结线,76954067,68号,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县大墅镇新兴路65号7单元5楼,nan,杭州市,淳安县,大墅镇,,新兴路,65号,\N\N,,65号,7单元,5楼,\N,2,杭州市,23,淳安县,132,大墅镇,6,67229072,5楼,17545868,新兴路,\N,\N,\N,\N,76943086,65号,67229055,7单元,67229072,5楼,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇西园路景秀花园23幢1单元3楼,nan,杭州市,淳安县,千岛湖镇,,西园路,,景秀花园\N,,23幢,1单元,3楼,\N,2,杭州市,23,淳安县,144,千岛湖镇,6,47221055,3楼,47220252,西园路,47220253,景秀花园,\N,\N,47221047,23幢,47221048,1单元,47221055,3楼,\N,\N,郑涵睿,正确,,
杭州市淳安县临岐镇复兴路159号药材市场1-6号,nan,杭州市,淳安县,临岐镇,,复兴路,6号,药材市场,,1-6号,,\N,1- \N\N,2,杭州市,23,淳安县,5146,临岐镇,4,76587742,1-6号,67361171,复兴路,76582525,159号,76582529,药材市场,76587742,1-6号,\N,\N,\N,\N,\N,\N,郑涵睿,错误,building_name回填错误,算法待优化
杭州市淳安县千岛湖镇丰家山路299-4号,nan,杭州市,淳安县,千岛湖镇,,丰家山路,,\N,,\N,,\N, ,2,杭州市,23,淳安县,144,千岛湖镇,2,71047066,299-4号,39239404,丰家山路,71047066,299-4号,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县大墅镇儒洪村余家店村余振田,nan,杭州市,淳安县,大墅镇,儒洪村, ,,余家店村 \N,,,,\N,\N\N余振田,2,杭州市,23,淳安县,132,大墅镇,7,76632116,余振田,76512232,儒洪村,76579127,余家店村,\N,\N,\N,\N,\N,\N,\N,\N,76632116,余振田,郑涵睿,正确,,
杭州市淳安县千岛湖镇阳光路七星花园小区10幢1单元4楼403,nan,杭州市,淳安县,千岛湖镇,,阳光路,,\N,,10幢,1单元,4楼,7星花园小区403,2,杭州市,23,淳安县,144,千岛湖镇,7,45460097,403,17063,阳光路,45459586,七星花园小区,\N,\N,45460076,10幢,45460077,1单元,45460092,4楼,45460097,403,郑涵睿,正确,,
杭州市淳安县千岛湖镇望湖社区茶苑小区17幢1单元5楼504,nan,杭州市,淳安县,千岛湖镇,望湖社区, ,,茶苑小区 \N,,17幢,1单元,5楼,504,2,杭州市,23,淳安县,144,千岛湖镇,7,63537489,504,2526157,望湖社区,63536591,茶苑小区,\N,\N,63537463,17幢,63537464,1单元,63537485,5楼,63537489,504,郑涵睿,正确,,
杭州市淳安县汾口镇宋京村宋京自然村278号,nan,杭州市,淳安县,汾口镇,宋京村, ,,宋京自然村 \N,,278号,,\N,\N\N,2,杭州市,23,淳安县,133,汾口镇,4,101019245,278号,8410479,宋京村,100996345,宋京自然村,\N,\N,101019245,278号,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县安阳乡下栖梧村新下栖梧村余建生,nan,杭州市,淳安县,安阳乡,下栖梧村, ,,新下栖梧村 \N,,,,\N,\N\N余建生,2,杭州市,23,淳安县,130,安阳乡,7,83421813,余建生,56804562,下栖梧村,82804828,新下栖梧村,\N,\N,\N,\N,\N,\N,\N,\N,83421813,余建生,郑涵睿,正确,,
杭州市淳安县汾口镇杨旗坦村新民巷,nan,杭州市,淳安县,汾口镇,杨旗坦村, 新民巷,, \N,,,,\N,\N\N\N,2,杭州市,23,淳安县,133,汾口镇,2,121517152,新民巷,17885,杨旗坦村,121517152,新民巷,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县汾口镇杨旗街杨旗社区7号一单元601,nan,杭州市,淳安县,汾口镇,,杨旗街,7号,杨旗社区\N,,7号,一单元,\N,一601,2,杭州市,23,淳安县,133,汾口镇,7,60913285,601,5000119,杨旗街,61940636,杨旗社区,\N,\N,60910930,7号,60911416,一单元,\N,\N,60913285,601,郑涵睿,正确,,
杭州市淳安县千岛湖镇明珠路明珠花园101幢601室,nan,杭州市,淳安县,千岛湖镇,,明珠路,,明珠花园\N,,101幢,,\N,601室\N\N,2,杭州市,23,淳安县,144,千岛湖镇,4,8411989,101幢601室,2201693,明珠路,8402337,明珠花园,\N,\N,8411989,101幢601室,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇新安东路43号,nan,杭州市,淳安县,千岛湖镇,,新安东路,,\N,,\N,,\N, ,2,杭州市,23,淳安县,144,千岛湖镇,2,76818496,43号,17059,新安东路,76818496,43号,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇施家塘社区知丰路5幢2单元202号,nan,杭州市,淳安县,千岛湖镇,施家塘社区, 知丰路,202号, \N,,5幢202号,,\N,\N\N,2,杭州市,23,淳安县,144,千岛湖镇,4,4111137,5幢2单元202号,2525366,施家塘社区,2542490,知丰路,\N,\N,4111137,5幢2单元202号,\N,\N,\N,\N,\N,\N,郑涵睿,错误,building_name回填错误且消失,算法待优化
杭州市淳安县千岛湖镇新安北路新北社区31号2幢1单元501室,nan,杭州市,淳安县,千岛湖镇,,新安北路,31号,新北社区\N,,31号2幢,,\N,501室\N\N,2,杭州市,23,淳安县,144,千岛湖镇,4,2527258,31号2幢1单元501室,17053,新安北路,39869535,新北社区,\N,\N,2527258,31号2幢1单元501室,\N,\N,\N,\N,\N,\N,郑涵睿,错误,building_name回填错误且消失,算法待优化
杭州市淳安县威坪镇虹桥街18号商住楼1单元6楼,nan,杭州市,淳安县,威坪镇,,虹桥街,,商住楼,,\N,1单元,6楼, ,2,杭州市,23,淳安县,148,威坪镇,6,92369481,6楼,2522451,虹桥街,5590465,18号,77376390,商住楼,\N,\N,77376391,1单元,92369481,6楼,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇进贤大道203号,nan,杭州市,淳安县,千岛湖镇,,进贤大道,203号,\N,,\N,,\N, ,2,杭州市,23,淳安县,144,千岛湖镇,2,76554703,203号,66806216,进贤大道,76554703,203号,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县威坪镇湖滨路98号1F,nan,杭州市,淳安县,威坪镇,,湖滨路,,\N,,\N,,1F, ,2,杭州市,23,淳安县,148,威坪镇,6,77450501,1F,140594,湖滨路,9799447,98号,\N,\N,\N,\N,\N,\N,77450501,1F,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇明珠路明珠花园41幢2单元2楼204,nan,杭州市,淳安县,千岛湖镇,,明珠路,,明珠花园\N,,41幢,2单元,2楼,204,2,杭州市,23,淳安县,144,千岛湖镇,7,45964345,204,2201693,明珠路,8402337,明珠花园,\N,\N,45964325,41幢,45964339,2单元,45964343,2楼,45964345,204,郑涵睿,正确,,
杭州市淳安县中洲镇双许村双许汪上利,nan,杭州市,淳安县,中洲镇,双许村, ,,双许\N,,,,\N,\N\N汪上利,2,杭州市,23,淳安县,152,中洲镇,7,96274939,汪上利,56804968,双许村,96271858,双许,\N,\N,\N,\N,\N,\N,\N,\N,96274939,汪上利,郑涵睿,正确,,
杭州市淳安县千岛湖镇环湖北路千岛明月小区9幢2单元13楼1301室,nan,杭州市,淳安县,千岛湖镇,,环湖北路,,千岛明月小区 \N,,9幢,2单元,13楼,1301室,2,杭州市,23,淳安县,144,千岛湖镇,7,95343907,1301室,8693848,环湖北路,95325904,千岛明月小区,\N,\N,95325905,9幢,95325909,2单元,95343906,13楼,95343907,1301室,郑涵睿,正确,,
杭州市淳安县界首乡施家坪村毛演村新农居点1号1单元401室,nan,杭州市,淳安县,界首乡,施家坪村, ,,毛演村新农居点\N,,1号,1单元,\N,401室,2,杭州市,23,淳安县,137,界首乡,7,122374782,401室,56804986,施家坪村,122372779,毛演村新农居点,\N,\N,122372819,1号,122372822,1单元,\N,\N,122374782,401室,郑涵睿,正确,,
杭州市淳安县姜家镇狮石路,nan,杭州市,淳安县,姜家镇,,狮石路,,\N\N,,\N,,\N,,2,杭州市,23,淳安县,136,姜家镇,1,55955294,狮石路,55955294,狮石路,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇排岭北路长运新村3幢2单元5楼504,nan,杭州市,淳安县,千岛湖镇,,排岭北路,,长运新村 \N,,3幢,2单元,5楼,504,2,杭州市,23,淳安县,144,千岛湖镇,7,118365407,504,17068,排岭北路,118364718,长运新村,\N,\N,118365393,3幢,118365394,2单元,118365406,5楼,118365407,504,郑涵睿,正确,,
杭州市淳安县左口乡塘边村田湾脚村5号,nan,杭州市,淳安县,左口乡,塘边村, ,,田湾脚村 \N,,5号,,\N,\N\N,2,杭州市,23,淳安县,156,左口乡,4,104940619,5号,20702,塘边村,104939532,田湾脚村,\N,\N,104940619,5号,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇港口路原福大酒店A区,nan,杭州市,淳安县,千岛湖镇,,港口路,,原福大酒店A区\N,,\N,,\N,,2,杭州市,23,淳安县,144,千岛湖镇,2,121517338,原福大酒店A区,46739588,港口路,121517338,原福大酒店A区,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇南山大街483号2单元3楼,nan,杭州市,淳安县,千岛湖镇,,南山大街,,\N,,\N,2单元,3楼, ,2,杭州市,23,淳安县,144,千岛湖镇,6,66451986,3楼,17061,南山大街,51875167,483号,\N,\N,\N,\N,51875168,2单元,66451986,3楼,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇李家坞社区枇杷园17幢1单元101室,nan,杭州市,淳安县,千岛湖镇,李家坞社区, ,,枇杷园\N,,17幢,1单元,\N,101室,2,杭州市,23,淳安县,144,千岛湖镇,7,5557070,101室,2522162,李家坞社区,4112496,枇杷园,\N,\N,5555778,17幢,5557069,1单元,\N,\N,5557070,101室,郑涵睿,正确,,
杭州市淳安县汾口镇杨翠路67-2号,nan,杭州市,淳安县,汾口镇,,杨翠路,,\N,,\N,,\N, ,2,杭州市,23,淳安县,133,汾口镇,2,71963001,67-2号,8013321,杨翠路,71963001,67-2号,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇西园社区新安大街87号6F603室,nan,杭州市,淳安县,千岛湖镇,西园社区, 新安大街,87号, \N,,87号,,6F,\N603室,2,杭州市,23,淳安县,144,千岛湖镇,7,112276728,603室,112275944,西园社区,112276030,新安大街,\N,\N,112276060,87号,\N,\N,112276717,6F,112276728,603室,郑涵睿,正确,,
杭州市淳安县姜家镇郭村张一恭,nan,杭州市,淳安县,姜家镇,郭村, ,,\N\N,,,,\N,\N\N张一恭,2,杭州市,23,淳安县,136,姜家镇,7,66290998,张一恭,15321250,郭村,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,66290998,张一恭,郑涵睿,正确,,
杭州市淳安县千岛湖镇茂金线宋家,nan,杭州市,淳安县,千岛湖镇,,茂金线,,宋家\N,,\N,,\N,,2,杭州市,23,淳安县,144,千岛湖镇,2,96372172,宋家,96372080,茂金线,96372172,宋家,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇涌金路丰家山三期20幢2单元5楼504室,nan,杭州市,淳安县,千岛湖镇,,涌金路,,丰家山,3期,20幢,2单元,5楼,504室,2,杭州市,23,淳安县,144,千岛湖镇,7,61356112,504室,39288295,涌金路,39988860,丰家山,61294775,三期,61297198,20幢,61297220,2单元,61356110,5楼,61356112,504室,郑涵睿,正确,,
杭州市淳安县千岛湖镇排岭南路杉柏山庄一期40幢9F,nan,杭州市,淳安县,千岛湖镇,,排岭南路,,杉柏山庄,1期,40幢,,9F,\N\N,2,杭州市,23,淳安县,144,千岛湖镇,6,111455298,9F,17066,排岭南路,111445290,杉柏山庄,111454583,一期,111455126,40幢,\N,\N,111455298,9F,\N,\N,郑涵睿,正确,,
杭州市淳安县中洲镇中洲村1楼无门牌157,nan,杭州市,淳安县,中洲镇,中洲村, ,,\N\N,,,,1楼,\N\N无门牌157,2,杭州市,23,淳安县,152,中洲镇,7,53454667,无门牌157,8855618,中洲村,\N,\N,\N,\N,\N,\N,\N,\N,53454275,1楼,53454667,无门牌157,郑涵睿,正确,,
杭州市淳安县千岛湖镇新安东路东庄新村11幢3单元2楼206（普通小区）,nan,杭州市,淳安县,千岛湖镇,,新安东路,,东庄新村 \N,,11幢,3单元,2楼,206（普通小区）,2,杭州市,23,淳安县,144,千岛湖镇,7,106499683,206（普通小区）,17059,新安东路,81963427,东庄新村,\N,\N,81963886,11幢,81964015,3单元,81964016,2楼,106499683,206（普通小区）,郑涵睿,正确,,
杭州市淳安县千岛湖镇马路村ONU3,nan,杭州市,淳安县,千岛湖镇,马路村, ,,\N\N,,,,\N,\N\NONU3,2,杭州市,23,淳安县,144,千岛湖镇,7,11738614,ONU3,18300,马路村,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11738614,ONU3,郑涵睿,正确,,
杭州市淳安县千岛湖镇南苑社区万寿园258号1单元402室,nan,杭州市,淳安县,千岛湖镇,南苑社区, ,,万寿园\N,,258号,1单元,\N,402室,2,杭州市,23,淳安县,144,千岛湖镇,7,12547644,402室,2384829,南苑社区,12948681,万寿园,\N,\N,12547608,258号,12547635,1单元,\N,\N,12547644,402室,郑涵睿,正确,,
杭州市淳安县界首乡严家村154-1号附房42,nan,杭州市,淳安县,界首乡,严家村, ,,\N\N,,1号,,\N,154-\N附房42,2,杭州市,23,淳安县,137,界首乡,7,65235080,附房42,8438746,严家村,\N,\N,\N,\N,65235079,154-1号,\N,\N,\N,\N,65235080,附房42,郑涵睿,错误,building_name回填错误,算法待优化
杭州市淳安县王阜乡山川村阴坞自然村124号,nan,杭州市,淳安县,王阜乡,山川村, ,,阴坞自然村 \N,,124号,,\N,\N\N,2,杭州市,23,淳安县,147,王阜乡,4,108671296,124号,66534476,山川村,66688745,阴坞自然村,\N,\N,108671296,124号,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇鼓山社区鼓山沿街店铺鼓山诊所,nan,杭州市,淳安县,千岛湖镇,鼓山社区, ,,\N鼓山沿街店铺,,\N,,\N,鼓山诊所,2,杭州市,23,淳安县,144,千岛湖镇,7,19116729,鼓山诊所,18931536,鼓山社区,\N,\N,19116608,鼓山沿街店铺,\N,\N,\N,\N,\N,\N,19116729,鼓山诊所,郑涵睿,正确,,
杭州市淳安县里商乡里阳村里商乡中心小学体艺楼3F未覆盖,nan,杭州市,淳安县,里商乡,里阳村, ,,\N里商乡中心小学,,,,3F,\N未覆盖,2,杭州市,23,淳安县,141,里商乡,7,78453812,未覆盖,20412,里阳村,\N,\N,77250900,里商乡中心小学,77250947,体艺楼,\N,\N,77250954,3F,78453812,未覆盖,郑涵睿,正确,,
杭州市淳安县安阳乡陈家门村陈家门2号,nan,杭州市,淳安县,安阳乡,陈家门村, ,,陈家门\N,,2号,,\N,\N\N,2,杭州市,23,淳安县,130,安阳乡,4,83509397,2号,56804815,陈家门村,83509256,陈家门,\N,\N,83509397,2号,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县汾口镇赤川口村西坞村10号,nan,杭州市,淳安县,汾口镇,赤川口村, ,,西坞村 \N,,10号,,\N,\N\N,2,杭州市,23,淳安县,133,汾口镇,4,99768211,10号,17869,赤川口村,99704967,西坞村,\N,\N,99768211,10号,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县鸠坑乡中联村晨光自然村8号,nan,杭州市,淳安县,鸠坑乡,中联村, ,,晨光自然村 \N,,8号,,\N,\N\N,2,杭州市,23,淳安县,139,鸠坑乡,4,89226837,8号,47007027,中联村,89206194,晨光自然村,\N,\N,89226837,8号,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县威坪镇笔峰村童村8号（一般行政村),nan,杭州市,淳安县,威坪镇,笔峰村, ,,童村 \N（一般行政村,,8号,,),\N\N,2,杭州市,23,淳安县,148,威坪镇,6,106500471,（一般行政村),17625,笔峰村,55909268,童村,\N,\N,55909782,8号,\N,\N,106500471,（一般行政村),\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇李家坞社区高志弄小区4幢302号,nan,杭州市,淳安县,千岛湖镇,李家坞社区, ,,高志弄小区 \N,,4幢,,\N,\N302号,2,杭州市,23,淳安县,144,千岛湖镇,7,54537016,302号,2522162,李家坞社区,3082281,高志弄小区,\N,\N,54537010,4幢,\N,\N,\N,\N,54537016,302号,郑涵睿,正确,,
杭州市淳安县大墅镇大市路21-6号商务楼,nan,杭州市,淳安县,大墅镇,,大市路,,商务楼,,\N,,\N, ,2,杭州市,23,淳安县,132,大墅镇,3,98379893,商务楼,77251206,大市路,67228182,21-6号,98379893,商务楼,\N,\N,\N,\N,\N,\N,\N,\N,郑涵睿,正确,,
杭州市淳安县千岛湖镇开发路68号商务楼20F,nan,杭州市,淳安县,千岛湖镇,,开发路,,商务楼,,\N,,20F, ,2,杭州市,23,淳安县,144,千岛湖镇,6,76611844,20F,140600,开发路,76611734,68号,76611735,商务楼,\N,\N,\N,\N,76611844,20F,\N,\N,郑涵睿,正确,,
杭州市淳安县汾口镇云林村塔底村汪小寿,nan,杭州市,淳安县,汾口镇,云林村, ,,塔底村 \N,,,,\N,\N\N汪小寿,2,杭州市,23,淳安县,133,汾口镇,7,66688521,汪小寿,18076,云林村,66686457,塔底村,\N,\N,\N,\N,\N,\N,\N,\N,66688521,汪小寿,郑涵睿,正确,,
杭州市淳安县千岛湖镇南苑社区书香门第2幢2单元1502室,nan,杭州市,淳安县,千岛湖镇,南苑社区, ,,书香门第\N,,2幢,2单元,\N,1502室,2,杭州市,23,淳安县,144,千岛湖镇,7,23032410,1502室,2384829,南苑社区,23032243,书香门第,\N,\N,23032344,2幢,23032381,2单元,\N,\N,23032410,1502室,郑涵睿,正确,,
杭州市淳安县威坪镇兴华街厚屏村316幢1单元701室,nan,杭州市,淳安县,威坪镇,,兴华街,,厚屏村 \N,,316幢,1单元,\N,701室,2,杭州市,23,淳安县,148,威坪镇,7,1735303,701室,7324767,兴华街,71579745,厚屏村,\N,\N,1658630,316幢,1658631,1单元,\N,\N,1735303,701室,郑涵睿,正确,,
